Game,TotalReward,WinRate
16264,-36,0.6
16265,6,0.6
16266,-30,0.6
16267,-14,0.6
16268,-37,0.6
16269,-9,0.6
16270,1,0.6
16271,-42,0.6
16272,-53,0.6
16273,-131,0.6
16274,3,0.6
16275,-61,0.6
16276,-48,0.6
16277,-113,0.6
16278,1,0.6
16279,-35,0.6
16280,3,0.6
16281,-11,0.6
16282,2,0.6
16283,-49,0.6
16284,-41,0.6
16285,-160,0.6
16286,-21,0.6
16287,-22,0.6
16288,-3,0.6
16289,-3,0.6
16290,-3,0.6
16291,-43,0.6
16292,6,0.6
16293,-11,0.6
16294,-6,0.6
16295,-6,0.6
16296,-3,0.6
16297,-10,0.6
16298,2,0.6
16299,-3,0.6
16300,-15,0.6
16301,-3,0.63
16302,-18,0.63
16303,-39,0.63
16304,-19,0.63
16305,-10,0.63
16306,-12,0.63
16307,-25,0.63
16308,-2,0.63
16309,-8,0.63
16310,-10,0.63
16311,-124,0.63
16312,6,0.63
16313,-3,0.63
16314,-3,0.63
16315,-61,0.63
16316,-35,0.63
16317,-24,0.63
16318,-24,0.63
16319,-13,0.63
16320,-6,0.63
16321,-64,0.63
16322,-14,0.63
16323,-3,0.63
16324,-9,0.63
16325,-23,0.63
16326,-45,0.63
16327,6,0.63
16328,6,0.63
16329,1,0.63
16330,-9,0.63
16331,-48,0.63
16332,-36,0.63
16333,-15,0.63
16334,6,0.63
16335,-55,0.63
16336,-29,0.63
16337,-116,0.63
16338,-2,0.63
16339,-23,0.63
16340,-13,0.63
16341,6,0.63
16342,-35,0.63
16343,-3,0.63
16344,-3,0.63
16345,6,0.63
16346,-52,0.63
16347,-3,0.63
16348,-28,0.63
16349,-15,0.63
16350,-19,0.63
16351,-7,0.63
16352,3,0.63
16353,6,0.63
16354,-3,0.63
16355,-58,0.63
16356,-39,0.63
16357,-25,0.63
16358,-47,0.63
16359,-91,0.63
16360,-177,0.63
16361,3,0.63
16362,-36,0.63
16363,-30,0.63
16364,-60,0.63
16365,-6,0.63
16366,-119,0.63
16367,-43,0.63
16368,-49,0.63
16369,-19,0.63
16370,-14,0.63
16371,-58,0.63
16372,-3,0.63
16373,-5,0.63
16374,-6,0.63
16375,-73,0.63
16376,-22,0.63
16377,3,0.63
16378,-18,0.63
16379,3,0.63
16380,-6,0.63
16381,-69,0.63
16382,-87,0.63
16383,0,0.63
16384,-11,0.63
16385,-42,0.63
16386,-28,0.63
16387,-106,0.63
16388,6,0.63
16389,4,0.63
16390,-5,0.63
16391,-27,0.63
16392,-5,0.63
16393,-27,0.63
16394,-3,0.63
16395,-47,0.63
16396,3,0.63
16397,-3,0.63
16398,-16,0.63
16399,-24,0.63
16400,-3,0.63
16401,-100,0.61
16402,-13,0.61
16403,3,0.61
16404,-39,0.61
16405,-16,0.61
16406,-45,0.61
16407,-17,0.61
16408,-87,0.61
16409,-8,0.61
16410,-16,0.61
16411,-5,0.61
16412,-59,0.61
16413,6,0.61
16414,-8,0.61
16415,-20,0.61
16416,-3,0.61
16417,-6,0.61
16418,-11,0.61
16419,-25,0.61
16420,-42,0.61
16421,-3,0.61
16422,-45,0.61
16423,-5,0.61
16424,-3,0.61
16425,-4,0.61
16426,-3,0.61
16427,-42,0.61
16428,-3,0.61
16429,2,0.61
16430,-43,0.61
16431,-37,0.61
16432,-3,0.61
16433,6,0.61
16434,-14,0.61
16435,-3,0.61
16436,2,0.61
16437,-10,0.61
16438,-14,0.61
16439,-52,0.61
16440,-6,0.61
16441,-82,0.61
16442,-76,0.61
16443,-164,0.61
16444,-37,0.61
16445,6,0.61
16446,-36,0.61
16447,6,0.61
16448,-3,0.61
16449,-3,0.61
16450,-16,0.61
16451,-3,0.61
16452,-33,0.61
16453,-73,0.61
16454,-47,0.61
16455,-60,0.61
16456,-33,0.61
16457,-8,0.61
16458,0,0.61
16459,1,0.61
16460,-3,0.61
16461,-3,0.61
16462,-44,0.61
16463,-66,0.61
16464,-78,0.61
16465,-62,0.61
16466,-37,0.61
16467,-39,0.61
16468,-31,0.61
16469,-3,0.61
16470,-36,0.61
16471,-57,0.61
16472,6,0.61
16473,-18,0.61
16474,-96,0.61
16475,-13,0.61
16476,-19,0.61
16477,-31,0.61
16478,-29,0.61
16479,-30,0.61
16480,-3,0.61
16481,-15,0.61
16482,-41,0.61
16483,3,0.61
16484,-10,0.61
16485,-8,0.61
16486,2,0.61
16487,-40,0.61
16488,1,0.61
16489,3,0.61
16490,-127,0.61
16491,-3,0.61
16492,-19,0.61
16493,-3,0.61
16494,-1,0.61
16495,-47,0.61
16496,-10,0.61
16497,6,0.61
16498,-3,0.61
16499,-15,0.61
16500,-32,0.61
16501,-119,0.45
16502,-3,0.45
16503,-36,0.45
16504,-180,0.45
16505,-60,0.45
16506,-110,0.45
16507,-6,0.45
16508,6,0.45
16509,-19,0.45
16510,-141,0.45
16511,-16,0.45
16512,-72,0.45
16513,-36,0.45
16514,-108,0.45
16515,-22,0.45
16516,2,0.45
16517,-17,0.45
16518,2,0.45
16519,-50,0.45
16520,-11,0.45
16521,-42,0.45
16522,-6,0.45
16523,-81,0.45
16524,-11,0.45
16525,-18,0.45
16526,-5,0.45
16527,-18,0.45
16528,-57,0.45
16529,-23,0.45
16530,-3,0.45
16531,-45,0.45
16532,-3,0.45
16533,-3,0.45
16534,-10,0.45
16535,-6,0.45
16536,-6,0.45
16537,-6,0.45
16538,-38,0.45
16539,-64,0.45
16540,-48,0.45
16541,-3,0.45
16542,-14,0.45
16543,-2,0.45
16544,-21,0.45
16545,6,0.45
16546,-3,0.45
16547,-3,0.45
16548,-18,0.45
16549,-13,0.45
16550,-40,0.45
16551,-32,0.45
16552,-25,0.45
16553,-9,0.45
16554,-3,0.45
16555,-16,0.45
16556,-34,0.45
16557,-13,0.45
16558,-101,0.45
16559,-14,0.45
16560,-3,0.45
16561,-2,0.45
16562,-24,0.45
16563,-38,0.45
16564,-48,0.45
16565,-75,0.45
16566,-39,0.45
16567,-91,0.45
16568,-3,0.45
16569,6,0.45
16570,-23,0.45
16571,-20,0.45
16572,2,0.45
16573,-3,0.45
16574,-33,0.45
16575,-109,0.45
16576,-51,0.45
16577,-52,0.45
16578,-13,0.45
16579,-3,0.45
16580,-17,0.45
16581,-13,0.45
16582,-47,0.45
16583,-31,0.45
16584,-9,0.45
16585,-26,0.45
16586,-60,0.45
16587,5,0.45
16588,-12,0.45
16589,-12,0.45
16590,-76,0.45
16591,-67,0.45
16592,-7,0.45
16593,-69,0.45
16594,1,0.45
16595,6,0.45
16596,2,0.45
16597,-22,0.45
16598,-5,0.45
16599,-43,0.45
16600,-17,0.45
16601,6,0.63
16602,-3,0.63
16603,-19,0.63
16604,-2,0.63
16605,-14,0.63
16606,-24,0.63
16607,-20,0.63
16608,-42,0.63
16609,-10,0.63
16610,1,0.63
16611,-51,0.63
16612,-10,0.63
16613,3,0.63
16614,-17,0.63
16615,0,0.63
16616,2,0.63
16617,-144,0.63
16618,-20,0.63
16619,-30,0.63
16620,-4,0.63
16621,-39,0.63
16622,-3,0.63
16623,-3,0.63
16624,-98,0.63
16625,-44,0.63
16626,-3,0.63
16627,-6,0.63
16628,-12,0.63
16629,-44,0.63
16630,-57,0.63
16631,-44,0.63
16632,-3,0.63
16633,-46,0.63
16634,-10,0.63
16635,-6,0.63
16636,-41,0.63
16637,-69,0.63
16638,-19,0.63
16639,-23,0.63
16640,-37,0.63
16641,2,0.63
16642,-9,0.63
16643,-9,0.63
16644,-9,0.63
16645,-14,0.63
16646,-31,0.63
16647,2,0.63
16648,-73,0.63
16649,-39,0.63
16650,-13,0.63
16651,2,0.63
16652,-33,0.63
16653,-3,0.63
16654,-52,0.63
16655,-8,0.63
16656,-45,0.63
16657,-3,0.63
16658,-11,0.63
16659,2,0.63
16660,3,0.63
16661,-3,0.63
16662,-12,0.63
16663,-36,0.63
16664,-7,0.63
16665,-131,0.63
16666,-3,0.63
16667,-26,0.63
16668,-3,0.63
16669,-32,0.63
16670,-3,0.63
16671,-71,0.63
16672,-77,0.63
16673,-3,0.63
16674,-11,0.63
16675,-21,0.63
16676,-6,0.63
16677,6,0.63
16678,-43,0.63
16679,-3,0.63
16680,-33,0.63
16681,-9,0.63
16682,6,0.63
16683,-72,0.63
16684,-3,0.63
16685,-8,0.63
16686,-68,0.63
16687,-4,0.63
16688,-37,0.63
16689,-5,0.63
16690,-23,0.63
16691,-17,0.63
16692,-6,0.63
16693,-39,0.63
16694,-23,0.63
16695,-13,0.63
16696,-96,0.63
16697,-23,0.63
16698,-28,0.63
16699,-7,0.63
16700,-6,0.63
16701,-21,0.61
16702,-31,0.61
16703,-18,0.61
16704,6,0.61
16705,-22,0.61
16706,6,0.61
16707,2,0.61
16708,0,0.61
16709,-41,0.61
16710,-31,0.61
16711,3,0.61
16712,-40,0.61
16713,-7,0.61
16714,-3,0.61
16715,-8,0.61
16716,-22,0.61
16717,-10,0.61
16718,-33,0.61
16719,3,0.61
16720,-3,0.61
16721,-16,0.61
16722,-35,0.61
16723,-11,0.61
16724,-90,0.61
16725,-28,0.61
16726,-28,0.61
16727,-29,0.61
16728,-34,0.61
16729,-18,0.61
16730,-3,0.61
16731,-17,0.61
16732,-19,0.61
16733,-7,0.61
16734,-17,0.61
16735,-11,0.61
16736,-18,0.61
16737,-3,0.61
16738,-5,0.61
16739,-3,0.61
16740,-3,0.61
16741,-10,0.61
16742,-110,0.61
16743,-13,0.61
16744,-8,0.61
16745,-6,0.61
16746,-65,0.61
16747,2,0.61
16748,-3,0.61
16749,-29,0.61
16750,-3,0.61
16751,-38,0.61
16752,-32,0.61
16753,-43,0.61
16754,6,0.61
16755,2,0.61
16756,-3,0.61
16757,-38,0.61
16758,-174,0.61
16759,-7,0.61
16760,-10,0.61
16761,-16,0.61
16762,-12,0.61
16763,3,0.61
16764,-17,0.61
16765,-20,0.61
16766,-11,0.61
16767,-31,0.61
16768,-3,0.61
16769,-29,0.61
16770,-15,0.61
16771,6,0.61
16772,-11,0.61
16773,-96,0.61
16774,-3,0.61
16775,-30,0.61
16776,-49,0.61
16777,-12,0.61
16778,-17,0.61
16779,-3,0.61
16780,-3,0.61
16781,-34,0.61
16782,-25,0.61
16783,-14,0.61
16784,-21,0.61
16785,-29,0.61
16786,-35,0.61
16787,-6,0.61
16788,-22,0.61
16789,2,0.61
16790,5,0.61
16791,-2,0.61
16792,3,0.61
16793,-13,0.61
16794,-6,0.61
16795,-42,0.61
16796,-16,0.61
16797,-83,0.61
16798,-29,0.61
16799,-17,0.61
16800,-7,0.61
16801,-5,0.6
16802,-3,0.6
16803,6,0.6
16804,-147,0.6
16805,5,0.6
16806,-2,0.6
16807,-50,0.6
16808,6,0.6
16809,-3,0.6
16810,-6,0.6
16811,-31,0.6
16812,-14,0.6
16813,-7,0.6
16814,-12,0.6
16815,6,0.6
16816,-2,0.6
16817,-120,0.6
16818,-35,0.6
16819,-3,0.6
16820,6,0.6
16821,-23,0.6
16822,6,0.6
16823,-65,0.6
16824,-35,0.6
16825,3,0.6
16826,-3,0.6
16827,-20,0.6
16828,-9,0.6
16829,-48,0.6
16830,3,0.6
16831,3,0.6
16832,-19,0.6
16833,-9,0.6
16834,-17,0.6
16835,-7,0.6
16836,-70,0.6
16837,-229,0.6
16838,-9,0.6
16839,-53,0.6
16840,-191,0.6
16841,-21,0.6
16842,-20,0.6
16843,0,0.6
16844,-3,0.6
16845,3,0.6
16846,-6,0.6
16847,-1,0.6
16848,6,0.6
16849,-3,0.6
16850,-44,0.6
16851,-15,0.6
16852,-60,0.6
16853,-3,0.6
16854,-3,0.6
16855,-3,0.6
16856,6,0.6
16857,-9,0.6
16858,2,0.6
16859,-5,0.6
16860,-165,0.6
16861,-5,0.6
16862,-9,0.6
16863,-21,0.6
16864,-3,0.6
16865,-70,0.6
16866,-47,0.6
16867,-19,0.6
16868,-37,0.6
16869,-59,0.6
16870,-7,0.6
16871,-63,0.6
16872,-17,0.6
16873,-25,0.6
16874,-3,0.6
16875,-27,0.6
16876,-54,0.6
16877,-9,0.6
16878,-5,0.6
16879,-18,0.6
16880,-6,0.6
16881,-56,0.6
16882,-37,0.6
16883,4,0.6
16884,-13,0.6
16885,-63,0.6
16886,-10,0.6
16887,-19,0.6
16888,-32,0.6
16889,-39,0.6
16890,-21,0.6
16891,-29,0.6
16892,-6,0.6
16893,-27,0.6
16894,-25,0.6
16895,-32,0.6
16896,6,0.6
16897,-12,0.6
16898,-17,0.6
16899,-3,0.6
16900,-31,0.6
16901,2,0.52
16902,-3,0.52
16903,-3,0.52
16904,-3,0.52
16905,6,0.52
16906,-51,0.52
16907,0,0.52
16908,6,0.52
16909,-43,0.52
16910,-5,0.52
16911,-18,0.52
16912,-56,0.52
16913,-23,0.52
16914,-4,0.52
16915,-7,0.52
16916,-205,0.52
16917,-3,0.52
16918,-25,0.52
16919,-3,0.52
16920,-24,0.52
16921,-49,0.52
16922,-6,0.52
16923,-16,0.52
16924,-70,0.52
16925,-43,0.52
16926,-7,0.52
16927,-121,0.52
16928,-6,0.52
16929,-10,0.52
16930,-10,0.52
16931,-58,0.52
16932,6,0.52
16933,-25,0.52
16934,-3,0.52
16935,-6,0.52
16936,-14,0.52
16937,-6,0.52
16938,1,0.52
16939,-3,0.52
16940,-53,0.52
16941,-10,0.52
16942,-69,0.52
16943,6,0.52
16944,-60,0.52
16945,-16,0.52
16946,-36,0.52
16947,6,0.52
16948,-3,0.52
16949,-39,0.52
16950,-25,0.52
16951,-3,0.52
16952,6,0.52
16953,-6,0.52
16954,-44,0.52
16955,-50,0.52
16956,-37,0.52
16957,-39,0.52
16958,-41,0.52
16959,-6,0.52
16960,-9,0.52
16961,-3,0.52
16962,-6,0.52
16963,-6,0.52
16964,-21,0.52
16965,-3,0.52
16966,-6,0.52
16967,-5,0.52
16968,-6,0.52
16969,-125,0.52
16970,6,0.52
16971,3,0.52
16972,-36,0.52
16973,-26,0.52
16974,-12,0.52
16975,-67,0.52
16976,0,0.52
16977,-26,0.52
16978,-6,0.52
16979,-9,0.52
16980,-3,0.52
16981,-6,0.52
16982,-4,0.52
16983,-3,0.52
16984,-22,0.52
16985,3,0.52
16986,-82,0.52
16987,-68,0.52
16988,-24,0.52
16989,3,0.52
16990,-16,0.52
16991,-3,0.52
16992,-11,0.52
16993,-20,0.52
16994,-3,0.52
16995,-41,0.52
16996,-93,0.52
16997,-39,0.52
16998,-25,0.52
16999,-3,0.52
17000,-14,0.52
17001,-13,0.57
17002,-18,0.57
17003,-11,0.57
17004,-14,0.57
17005,-128,0.57
17006,-18,0.57
17007,-7,0.57
17008,1,0.57
17009,-39,0.57
17010,-3,0.57
17011,-12,0.57
17012,-9,0.57
17013,6,0.57
17014,-6,0.57
17015,-3,0.57
17016,6,0.57
17017,-33,0.57
17018,3,0.57
17019,-17,0.57
17020,-24,0.57
17021,-59,0.57
17022,-9,0.57
17023,3,0.57
17024,6,0.57
17025,-34,0.57
17026,-8,0.57
17027,-54,0.57
17028,-7,0.57
17029,-8,0.57
17030,-30,0.57
17031,6,0.57
17032,-45,0.57
17033,6,0.57
17034,-17,0.57
17035,-22,0.57
17036,-32,0.57
17037,-32,0.57
17038,-17,0.57
17039,-68,0.57
17040,-24,0.57
17041,-45,0.57
17042,-3,0.57
17043,-16,0.57
17044,-84,0.57
17045,2,0.57
17046,-72,0.57
17047,-48,0.57
17048,-62,0.57
17049,-14,0.57
17050,-24,0.57
17051,-16,0.57
17052,-29,0.57
17053,-23,0.57
17054,-8,0.57
17055,-41,0.57
17056,6,0.57
17057,-6,0.57
17058,-106,0.57
17059,-9,0.57
17060,-20,0.57
17061,-6,0.57
17062,3,0.57
17063,-1,0.57
17064,-3,0.57
17065,-3,0.57
17066,-3,0.57
17067,-93,0.57
17068,-10,0.57
17069,-49,0.57
17070,-3,0.57
17071,1,0.57
17072,-77,0.57
17073,-6,0.57
17074,-22,0.57
17075,-63,0.57
17076,-16,0.57
17077,-36,0.57
17078,-60,0.57
17079,-97,0.57
17080,6,0.57
17081,-36,0.57
17082,-3,0.57
17083,-47,0.57
17084,-23,0.57
17085,-24,0.57
17086,-45,0.57
17087,-32,0.57
17088,-13,0.57
17089,-7,0.57
17090,-3,0.57
17091,3,0.57
17092,-16,0.57
17093,-60,0.57
17094,-6,0.57
17095,3,0.57
17096,-6,0.57
17097,-15,0.57
17098,6,0.57
17099,-66,0.57
17100,-15,0.57
17101,-118,0.56
17102,6,0.56
17103,-6,0.56
17104,-7,0.56
17105,-12,0.56
17106,-20,0.56
17107,-24,0.56
17108,-9,0.56
17109,-21,0.56
17110,-26,0.56
17111,-3,0.56
17112,-3,0.56
17113,-3,0.56
17114,-6,0.56
17115,-60,0.56
17116,2,0.56
17117,-12,0.56
17118,-3,0.56
17119,-7,0.56
17120,-68,0.56
17121,-3,0.56
17122,-3,0.56
17123,-84,0.56
17124,-12,0.56
17125,-183,0.56
17126,3,0.56
17127,6,0.56
17128,-41,0.56
17129,-3,0.56
17130,6,0.56
17131,-3,0.56
17132,2,0.56
17133,-31,0.56
17134,-20,0.56
17135,-7,0.56
17136,-103,0.56
17137,-110,0.56
17138,-6,0.56
17139,-43,0.56
17140,-3,0.56
17141,-17,0.56
17142,-19,0.56
17143,-148,0.56
17144,6,0.56
17145,-109,0.56
17146,-3,0.56
17147,6,0.56
17148,2,0.56
17149,-21,0.56
17150,2,0.56
17151,-15,0.56
17152,-1,0.56
17153,-77,0.56
17154,-3,0.56
17155,-3,0.56
17156,6,0.56
17157,-97,0.56
17158,-6,0.56
17159,-37,0.56
17160,-6,0.56
17161,1,0.56
17162,-19,0.56
17163,6,0.56
17164,-12,0.56
17165,-3,0.56
17166,-89,0.56
17167,6,0.56
17168,-44,0.56
17169,-13,0.56
17170,-21,0.56
17171,-20,0.56
17172,-12,0.56
17173,-16,0.56
17174,-5,0.56
17175,-59,0.56
17176,6,0.56
17177,-66,0.56
17178,-12,0.56
17179,-3,0.56
17180,-61,0.56
17181,-11,0.56
17182,3,0.56
17183,-7,0.56
17184,-30,0.56
17185,-18,0.56
17186,6,0.56
17187,-6,0.56
17188,-92,0.56
17189,-52,0.56
17190,-7,0.56
17191,-6,0.56
17192,-3,0.56
17193,-5,0.56
17194,2,0.56
17195,6,0.56
17196,-3,0.56
17197,-13,0.56
17198,-36,0.56
17199,-18,0.56
17200,-3,0.56
17201,-16,0.59
17202,-35,0.59
17203,-26,0.59
17204,-11,0.59
17205,6,0.59
17206,6,0.59
17207,-8,0.59
17208,-9,0.59
17209,-18,0.59
17210,-52,0.59
17211,-6,0.59
17212,-45,0.59
17213,-26,0.59
17214,-66,0.59
17215,-83,0.59
17216,-17,0.59
17217,1,0.59
17218,-18,0.59
17219,-23,0.59
17220,-10,0.59
17221,-12,0.59
17222,6,0.59
17223,-5,0.59
17224,-3,0.59
17225,-3,0.59
17226,-19,0.59
17227,6,0.59
17228,2,0.59
17229,-25,0.59
17230,-39,0.59
17231,-53,0.59
17232,-30,0.59
17233,-3,0.59
17234,-1,0.59
17235,-12,0.59
17236,-1,0.59
17237,-47,0.59
17238,-16,0.59
17239,-6,0.59
17240,-6,0.59
17241,-3,0.59
17242,3,0.59
17243,6,0.59
17244,-3,0.59
17245,-25,0.59
17246,0,0.59
17247,-32,0.59
17248,-51,0.59
17249,-146,0.59
17250,-3,0.59
17251,6,0.59
17252,-38,0.59
17253,5,0.59
17254,-33,0.59
17255,6,0.59
17256,-52,0.59
17257,-13,0.59
17258,-3,0.59
17259,-64,0.59
17260,-26,0.59
17261,-42,0.59
17262,-33,0.59
17263,-9,0.59
17264,-76,0.59
17265,2,0.59
17266,-2,0.59
17267,-23,0.59
17268,-41,0.59
17269,-3,0.59
17270,-3,0.59
17271,-37,0.59
17272,-3,0.59
17273,-3,0.59
17274,2,0.59
17275,-7,0.59
17276,-3,0.59
17277,3,0.59
17278,-71,0.59
17279,-7,0.59
17280,-3,0.59
17281,-41,0.59
17282,-22,0.59
17283,-9,0.59
17284,-9,0.59
17285,1,0.59
17286,-14,0.59
17287,-37,0.59
17288,-34,0.59
17289,-3,0.59
17290,-63,0.59
17291,-13,0.59
17292,3,0.59
17293,-5,0.59
17294,-4,0.59
17295,-20,0.59
17296,-28,0.59
17297,-3,0.59
17298,-6,0.59
17299,-1,0.59
17300,-59,0.59
17301,-3,0.45
17302,-3,0.45
17303,-38,0.45
17304,-6,0.45
17305,-12,0.45
17306,6,0.45
17307,3,0.45
17308,-28,0.45
17309,6,0.45
17310,-6,0.45
17311,-47,0.45
17312,-10,0.45
17313,-86,0.45
17314,-10,0.45
17315,-2,0.45
17316,-6,0.45
17317,-3,0.45
17318,6,0.45
17319,-15,0.45
17320,-19,0.45
17321,-17,0.45
17322,-63,0.45
17323,-23,0.45
17324,-59,0.45
17325,-18,0.45
17326,-121,0.45
17327,-6,0.45
17328,-3,0.45
17329,3,0.45
17330,-23,0.45
17331,-3,0.45
17332,-16,0.45
17333,-6,0.45
17334,-63,0.45
17335,6,0.45
17336,-3,0.45
17337,-100,0.45
17338,-121,0.45
17339,-17,0.45
17340,6,0.45
17341,-63,0.45
17342,-3,0.45
17343,-42,0.45
17344,-3,0.45
17345,-42,0.45
17346,-29,0.45
17347,-3,0.45
17348,2,0.45
17349,-28,0.45
17350,-49,0.45
17351,-3,0.45
17352,-7,0.45
17353,-3,0.45
17354,-29,0.45
17355,-5,0.45
17356,-48,0.45
17357,-64,0.45
17358,-9,0.45
17359,-77,0.45
17360,-17,0.45
17361,-33,0.45
17362,-6,0.45
17363,-31,0.45
17364,-69,0.45
17365,-21,0.45
17366,-52,0.45
17367,-3,0.45
17368,-90,0.45
17369,-21,0.45
17370,-47,0.45
17371,-22,0.45
17372,-29,0.45
17373,-3,0.45
17374,-113,0.45
17375,-10,0.45
17376,-38,0.45
17377,-34,0.45
17378,-12,0.45
17379,-21,0.45
17380,-100,0.45
17381,0,0.45
17382,-3,0.45
17383,-103,0.45
17384,-9,0.45
17385,-25,0.45
17386,-5,0.45
17387,3,0.45
17388,-20,0.45
17389,-18,0.45
17390,-1,0.45
17391,-42,0.45
17392,-3,0.45
17393,-37,0.45
17394,-1,0.45
17395,-62,0.45
17396,-23,0.45
17397,-3,0.45
17398,-14,0.45
17399,-6,0.45
17400,-95,0.45
17401,-6,0.57
17402,0,0.57
17403,-72,0.57
17404,-44,0.57
17405,-17,0.57
17406,-3,0.57
17407,-3,0.57
17408,-3,0.57
17409,-3,0.57
17410,-44,0.57
17411,-3,0.57
17412,3,0.57
17413,6,0.57
17414,2,0.57
17415,-6,0.57
17416,-9,0.57
17417,-41,0.57
17418,-33,0.57
17419,-82,0.57
17420,-40,0.57
17421,-5,0.57
17422,2,0.57
17423,-25,0.57
17424,-26,0.57
17425,-6,0.57
17426,-12,0.57
17427,-10,0.57
17428,6,0.57
17429,2,0.57
17430,-6,0.57
17431,-46,0.57
17432,-4,0.57
17433,-136,0.57
17434,5,0.57
17435,-32,0.57
17436,-15,0.57
17437,-30,0.57
17438,-13,0.57
17439,-9,0.57
17440,-9,0.57
17441,-20,0.57
17442,-21,0.57
17443,-18,0.57
17444,-3,0.57
17445,-38,0.57
17446,-24,0.57
17447,-8,0.57
17448,-42,0.57
17449,-3,0.57
17450,-26,0.57
17451,-6,0.57
17452,-3,0.57
17453,1,0.57
17454,6,0.57
17455,-5,0.57
17456,-29,0.57
17457,-3,0.57
17458,-25,0.57
17459,-3,0.57
17460,-41,0.57
17461,-3,0.57
17462,-29,0.57
17463,-60,0.57
17464,-3,0.57
17465,3,0.57
17466,-12,0.57
17467,-93,0.57
17468,-25,0.57
17469,-14,0.57
17470,-52,0.57
17471,6,0.57
17472,-29,0.57
17473,0,0.57
17474,-64,0.57
17475,-115,0.57
17476,-3,0.57
17477,-57,0.57
17478,-53,0.57
17479,-6,0.57
17480,-6,0.57
17481,-1,0.57
17482,-23,0.57
17483,-26,0.57
17484,-47,0.57
17485,-12,0.57
17486,-41,0.57
17487,-31,0.57
17488,-60,0.57
17489,6,0.57
17490,1,0.57
17491,-47,0.57
17492,-7,0.57
17493,-3,0.57
17494,-6,0.57
17495,6,0.57
17496,3,0.57
17497,-76,0.57
17498,-17,0.57
17499,-10,0.57
17500,-17,0.57
17501,-4,0.62
17502,-17,0.62
17503,2,0.62
17504,3,0.62
17505,-25,0.62
17506,-28,0.62
17507,-13,0.62
17508,0,0.62
17509,-3,0.62
17510,-33,0.62
17511,-26,0.62
17512,2,0.62
17513,-13,0.62
17514,4,0.62
17515,-9,0.62
17516,-2,0.62
17517,6,0.62
17518,-3,0.62
17519,-14,0.62
17520,6,0.62
17521,-175,0.62
17522,-28,0.62
17523,0,0.62
17524,-7,0.62
17525,-45,0.62
17526,-6,0.62
17527,-14,0.62
17528,-3,0.62
17529,-26,0.62
17530,-15,0.62
17531,-36,0.62
17532,-8,0.62
17533,3,0.62
17534,-73,0.62
17535,-6,0.62
17536,-11,0.62
17537,-94,0.62
17538,-7,0.62
17539,-17,0.62
17540,-6,0.62
17541,-18,0.62
17542,-67,0.62
17543,-15,0.62
17544,-20,0.62
17545,-6,0.62
17546,-9,0.62
17547,-4,0.62
17548,-3,0.62
17549,-61,0.62
17550,-2,0.62
17551,-46,0.62
17552,-30,0.62
17553,-29,0.62
17554,2,0.62
17555,-15,0.62
17556,-3,0.62
17557,6,0.62
17558,-74,0.62
17559,-5,0.62
17560,-4,0.62
17561,-2,0.62
17562,-6,0.62
17563,-85,0.62
17564,-112,0.62
17565,-41,0.62
17566,-34,0.62
17567,-36,0.62
17568,-6,0.62
17569,-21,0.62
17570,-23,0.62
17571,-78,0.62
17572,-67,0.62
17573,-21,0.62
17574,-15,0.62
17575,-3,0.62
17576,-5,0.62
17577,-118,0.62
17578,-12,0.62
17579,-11,0.62
17580,-48,0.62
17581,-75,0.62
17582,1,0.62
17583,3,0.62
17584,-59,0.62
17585,-3,0.62
17586,-6,0.62
17587,-38,0.62
17588,-3,0.62
17589,-12,0.62
17590,-55,0.62
17591,-6,0.62
17592,-14,0.62
17593,-19,0.62
17594,6,0.62
17595,-48,0.62
17596,-71,0.62
17597,2,0.62
17598,-45,0.62
17599,-3,0.62
17600,-37,0.62
17601,-19,0.6
17602,-49,0.6
17603,-37,0.6
17604,-38,0.6
17605,1,0.6
17606,-26,0.6
17607,-4,0.6
17608,-2,0.6
17609,-51,0.6
17610,-49,0.6
17611,-25,0.6
17612,-33,0.6
17613,-22,0.6
17614,-6,0.6
17615,-17,0.6
17616,-35,0.6
17617,-59,0.6
17618,6,0.6
17619,-17,0.6
17620,-11,0.6
17621,3,0.6
17622,-70,0.6
17623,-10,0.6
17624,-34,0.6
17625,6,0.6
17626,6,0.6
17627,-46,0.6
17628,6,0.6
17629,-27,0.6
17630,-111,0.6
17631,-34,0.6
17632,-78,0.6
17633,-63,0.6
17634,-9,0.6
17635,-6,0.6
17636,2,0.6
17637,-100,0.6
17638,-26,0.6
17639,-23,0.6
17640,-170,0.6
17641,2,0.6
17642,-11,0.6
17643,-70,0.6
17644,6,0.6
17645,-32,0.6
17646,-13,0.6
17647,-46,0.6
17648,6,0.6
17649,-79,0.6
17650,-26,0.6
17651,-42,0.6
17652,-9,0.6
17653,-19,0.6
17654,-16,0.6
17655,-26,0.6
17656,-18,0.6
17657,-3,0.6
17658,-6,0.6
17659,-60,0.6
17660,5,0.6
17661,-85,0.6
17662,-22,0.6
17663,-26,0.6
17664,-35,0.6
17665,3,0.6
17666,-6,0.6
17667,-3,0.6
17668,-41,0.6
17669,-3,0.6
17670,-28,0.6
17671,-46,0.6
17672,-11,0.6
17673,-25,0.6
17674,2,0.6
17675,-60,0.6
17676,-3,0.6
17677,-129,0.6
17678,-6,0.6
17679,-5,0.6
17680,-14,0.6
17681,-30,0.6
17682,-7,0.6
